,상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
113,364마실거리,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 월드컵로 433-1,1층 (연무동)",경기도 수원시 장안구 연무동 251-15번지 1층,연무동,16221.0,37.2937450162,127.0249845193
114,365일펀만화카페,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 향교로 27-1,3층 301-304호 (매산로2가,리오빌딩)",경기도 수원시 팔달구 매산로2가 27-14번지 리오빌딩 3층 301-304호,매산로2가,16455.0,37.2686992074,127.0039492598
115,36닭발,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 장다리로 105-1(권선동),경기도 수원시 권선구 권선동 972-8번지,권선동,16564.0,37.2596679093,127.021634964
116,37.5광교점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기도 수원시 영통구 센트럴파크로 6,149,150호","경기도 수원시 영통구 하동 1021번지 힐스테이트광교 149,150호",하동,16514.0,37.2842381283,127.06559952100001
117,387-4번지,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로130번길 31,1층 (망포동)",경기도 수원시 영통구 망포동 387-4번지 1층,망포동,16691.0,37.2396894977,127.0578504973
118,3GO훠궈샤브샤브,일반휴게음식-중국식,일반휴게음식,중국식,"경기 수원시 장안구 창훈로 62,1층 1호 (연무동)",경기도 수원시 장안구 연무동 26번지 1층 1호,연무동,16214.0,37.2974667199,127.0292373659
119,3Q(삼큐),일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 팔달구 아주로 43-1(우만동),경기도 수원시 팔달구 우만동 573-6번지,우만동,16497.0,37.2788547275,127.04348740280001
120,41번가 고깃집,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로214번길 41, 105호 (영통동, 토야플라자)",경기도 수원시 영통구 영통동 974-1번지 토야플라자 105호,영통동,16698.0,37.246708488,127.05948952930001
121,45커피(45COFFEE),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 수원천로255번길 6영동시장 (영동),경기도 수원시 팔달구 영동 8번지 영동시장,영동,16262.0,37.276890729,127.01871730170001
122,4900냥순대국,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 권광로124번길 21(인계동),경기도 수원시 팔달구 인계동 1132-3번지,인계동,16491.0,37.2585827008,127.032028107
123,5.5닭갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로112번길 30(망포동,나눔빌딩)",경기도 수원시 영통구 망포동 540-5번지 나눔빌딩,망포동,16692.0,37.2392342133,127.0566242572
124,500번의인연,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 경수대로352번길 7,1층 (권선동)",경기도 수원시 권선구 권선동 1034-12번지 1층,권선동,16566.0,37.257872985700004,127.0235859708
125,507비어,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 덕영대로511번길 37-21,1층 (천천동)",경기도 수원시 장안구 천천동 507-2번지 1층,천천동,16325.0,37.299964861999996,126.98001513610001
126,511브레드타운,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 영통로323번길 20,2층 (매탄동, 유니온빌딩)",경기도 수원시 영통구 매탄동 511번지 유니온빌딩 2층,매탄동,16676.0,37.2548491236,127.0621936327
127,54번가,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 삼성로 176-1(매탄동,지하1층)",경기도 수원시 영통구 매탄동 436-38번지 지하1층,매탄동,16676.0,37.2586906317,127.05776201209999
128,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 권광로280, 1층 (인계동)",경기도 수원시 팔달구 인계동 368-5번지 1층,인계동,16533.0,37.2720749533,127.0361968651
129,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 영통구 중부대로448번길 96(원천동),경기도 수원시 영통구 원천동 549-2번지,원천동,16519.0,37.2670978478,127.0594271768
130,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 권선로639번길 28,1층 (권선동)",경기도 수원시 권선구 권선동 956-2번지 1층,권선동,16569.0,37.2618777731,127.0219931507
131,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 서수원로523번길 30-21,경기도 수원시 권선구 금곡동 1135-3번지,금곡동,16393.0,37.271297847,126.9572933303
132,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 탑동로58번길 6-81층(탑동),경기도 수원시 권선구 탑동 766-3번지 1층,탑동,16604.0,37.2736726223,126.9741841032
133,59쌀피자,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 당진로31번길 7-4,101 (당수동)",경기도 수원시 권선구 당수동 261-7번지 101호,당수동,16376.0,37.2916874024,126.93990788549999
134,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 화산로 87,112-2호 상가 (천천동,천천푸르지오)",경기도 수원시 장안구 천천동 334-2번지 천천푸르지오 상가 112-2호,천천동,16420.0,37.2917187819,126.9824411355
135,59쌀피자,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 창훈로60번길 36-2(연무동,1층)",경기도 수원시 장안구 연무동 8-6번지 1층,연무동,16213.0,37.2986774666,127.0299632257
136,59쌀피자 매탄3동점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 매탄로79번길 6-2,1층 (매탄동)",경기도 수원시 영통구 매탄동 1270-5번지 1층,매탄동,16546.0,37.2582885668,127.0421004107
137,59쌀피자(신나무실점),일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 매영로310번길 27(영통동,신원미주(아)상가동101호)",경기도 수원시 영통구 영통동 965-2번지 신원미주아파트 상가동 101호,영통동,16699.0,37.2530728391,127.0669512639
138,59쌀피자망포점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 영통로90번길 4-9,1층 (망포동)",경기도 수원시 영통구 망포동 485-3번지 1층,망포동,16692.0,37.2377958997,127.0600938279
139,59쌀피자송죽점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 송정로 84,1층 (정자동)",경기도 수원시 장안구 정자동 10번지 1층,정자동,16311.0,37.2956151301,127.0061983498
140,59쌀피자칠보마을점,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 금곡로 46제나 상가동 104호 (금곡동),경기도 수원시 권선구 금곡동 1081번지 제나상가동 104호,금곡동,16385.0,37.2712478802,126.9407473531
141,59오구불고기,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 권선로 810-1,1층 (매탄동)",경기도 수원시 영통구 매탄동 1174-2번지 1층,매탄동,16549.0,37.255093977899996,127.03883823790001
142,59피자,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 매송고색로 731(고색동),경기도 수원시 권선구 고색동 39-5번지,고색동,16624.0,37.2520119332,126.98438174559999
143,59피자 세류점,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 권선구 세권로43번길 26-6권선어울림상가 137호(세류동),경기도 수원시 권선구 세류동 1255번지 권선어울림 상가 137호,세류동,16575.0,37.259746648000004,127.0100300771
144,59피자권선SK뷰점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세권로195번길 33107호 (권선동,SK프라자)",경기도 수원시 권선구 권선동 1053-7번지 SK프라자 107호,권선동,16566.0,37.256846363600005,127.02607335799999
145,59피자북수원시장점,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 장안구 장안로 272-91층 (정자동),경기도 수원시 장안구 정자동 537-2번지 1층,정자동,16337.0,37.3065053941,126.9916493636
146,59피자아주대점,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 아주로47번길 22(우만동),경기도 수원시 팔달구 우만동 43-13번지,우만동,16497.0,37.2791934164,127.04249269459999
147,59피자화서오거리점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 화양로 3,1층 (화서동)",경기도 수원시 팔달구 화서동 174-5번지 1층,화서동,16443.0,37.2789904224,126.9990312408
148,5남매김밥,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 중부대로 247, 1층 105호 (우만동)",경기도 수원시 팔달구 우만동 81-5번지 1층 105호,우만동,16498.0,37.2753019292,127.0431479081
149,5월정원,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 웰빙타운로36번길 46-117,1층 101호 (이의동)",경기도 수원시 영통구 이의동 1216-2번지 1층 101호,이의동,16223.0,37.3094791373,127.0516530484
150,60계,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 권선구 권선로 5221층 (세류동),경기도 수원시 권선구 세류동 229-53번지 1층,세류동,16593.0,37.2632922034,127.00859737450001
151,60계 수원율전점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 상률로46번길 3,106호 (율전동,유영타운)",경기도 수원시 장안구 율전동 554번지 유영타운 106호,율전동,16353.0,37.3056940067,126.9710498975
152,60계치킨,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 창룡대로 42-1(남수동)1층,경기도 수원시 팔달구 남수동 16-19번지 1층,남수동,16256.0,37.2826780637,127.0210381309
153,60계치킨,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 영일로 25,1층 101호 (영통동)",경기도 수원시 영통구 영통동 1005-13번지 1층 101호,영통동,16705.0,37.2498536049,127.0765767506
154,60계치킨 권선점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 동수원로177번길 40,800동 1층 157호 (권선동,수원아이파크시티8단지)",경기도 수원시 권선구 권선동 1364번지 수원아이파크시티8단지 800동 1층 157호,권선동,16663.0,37.246899359000004,127.0294393616
155,60계치킨 수원광교점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 센트럴타운로 103,1층 105, 106호 (이의동)","경기도 수원시 영통구 이의동 1330-1번지 1층 105, 106호",이의동,16507.0,37.2921647067,127.0496121997
156,60계치킨 수원매탄시장점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 중부대로246번길 17,106호 (매탄동)",경기도 수원시 영통구 매탄동 153-70번지 106호,매탄동,16531.0,37.2741454282,127.042444288
157,60계치킨 수원매탄점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 삼성로168번길 68,1층 (매탄동)",경기도 수원시 영통구 매탄동 399-10번지 1층,매탄동,16676.0,37.2600663589,127.05926514209999
158,60계치킨 수원정자점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 영화로71번길 24상가동 45호 (정자동, 수원정자금강에스쁘아아파트)",경기도 수원시 장안구 정자동 69-45번지 수원정자금강에스쁘아아파트 상가동 45호,정자동,16313.0,37.2925370951,127.0051692208
159,60계치킨수원호매실점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 금곡로102번길 20,111호 (금곡동,센터프라자)",경기도 수원시 권선구 금곡동 1082-1번지 센터프라자 111호,금곡동,16385.0,37.2733322552,126.941205667
160,60계치킨수원화서점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 동말로 42-1,1층 (화서동)",경기도 수원시 팔달구 화서동 175-2번지 1층,화서동,16442.0,37.2784759276,126.9988654487
161,60년전통신촌황소곱창,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 권광로187번길 38,1층 (인계동)",경기도 수원시 팔달구 인계동 1041-2번지 1층,인계동,16489.0,37.2650858814,127.0307923849
162,60판왕뚜껑삼겹살,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 당진로32번길 11(당수동),경기도 수원시 권선구 당수동 156번지,당수동,16375.0,37.2920904507,126.94127003610001
163,60판왕뚜껑삼겹살,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 하탑로 23, 101호(탑동)",경기도 수원시 권선구 탑동 835-2번지 101호,탑동,16606.0,37.268841163299996,126.9741838661
164,60판왕뚜껑삼겹살,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 상률로46번길 25, 1층 102호 (율전동, 태영빌딩)",경기도 수원시 장안구 율전동 109-16번지 태영빌딩 1층 102호,율전동,16353.0,37.3048796556,126.9703559898
